/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_21_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_21_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_21_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_21_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_22_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_22_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_22_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_22_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_22_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_22_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_23_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_23_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_23_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_23_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_23_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_23_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_23_003.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_23_003.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_003.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_003.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_004.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_004.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_005.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_005.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_006.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_006.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_24_007.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_24_007.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_003.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_003.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_004.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_004.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_005.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_005.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_006.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_006.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_007.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_007.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_008.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_008.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_009.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_009.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_010.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_010.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_011.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_011.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_25_012.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_25_012.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_003.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_003.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_004.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_004.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_005.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_005.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_006.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_006.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_007.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_007.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_008.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_008.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_009.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_009.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_010.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_010.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_011.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_011.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_012.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_012.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_013.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_013.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_014.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_014.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_015.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_015.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_016.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_016.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_017.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_017.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_26_018.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_26_018.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_000.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_000.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_001.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_001.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_002.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_002.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_003.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_003.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_004.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_004.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_005.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_005.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_006.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_006.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_007.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_007.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_008.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_008.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_009.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_009.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_010.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_010.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_011.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_011.npy
/scratch/m.applegate/Denoising_Planaria/patches064/clean/12/patch12_27_012.npy,/scratch/m.applegate/Denoising_Planaria/patches064/condition2/current/12/patch12_27_012.npy
