Scan,Image_name, PSNR, SSIM, MSE
2,0,21.1167,0.3203,76.320068
2,1,20.8207,0.3226,80.599609
2,2,23.1276,0.4016,75.335693
2,3,26.0279,0.5237,70.478271
2,4,20.4131,0.3252,73.996826
2,5,20.4671,0.3258,81.136475
2,6,24.1205,0.4630,73.721191
2,7,24.3928,0.4400,72.923340
2,8,23.0083,0.3860,81.962891
2,9,26.1649,0.5223,64.998535
2,10,24.1170,0.4264,72.550293
2,11,23.7619,0.4111,78.395264
2,12,23.8579,0.4089,85.480225
2,13,24.4335,0.4268,76.405029
2,14,23.5422,0.4080,76.711426
2,15,24.1891,0.4626,73.089355
2,16,26.2874,0.5141,68.750488
2,17,23.5514,0.4193,74.975098
2,18,24.5983,0.4383,72.427979
2,19,26.1645,0.5092,68.263916
2,20,25.7997,0.5065,69.670410
2,21,25.1218,0.4818,68.690430
2,22,22.9435,0.3806,81.416016
2,23,22.9070,0.4043,77.948975
2,24,23.9438,0.4573,72.618164
2,25,21.5835,0.3492,81.642578
2,26,22.2179,0.3714,74.206055
2,27,25.1125,0.4755,69.493896
2,28,25.3808,0.4768,69.802246
2,29,22.9005,0.3813,77.696045
2,30,24.4234,0.4545,72.262939
2,31,24.0479,0.4198,77.029053
2,32,22.4249,0.3719,81.353027
2,33,20.0439,0.3018,76.279297
2,34,22.9707,0.3910,83.102783
2,35,22.3345,0.3610,82.239014
2,36,22.8606,0.3878,73.154785
2,37,23.2426,0.4068,76.751953
2,38,22.4596,0.3324,78.455566
2,39,22.2872,0.3587,88.153320
2,40,24.0479,0.4198,77.029053
2,41,24.0580,0.4368,76.185303
2,42,27.0796,0.5453,68.011719
2,43,25.5533,0.5080,64.531738
2,44,22.8771,0.4361,73.313721
2,45,21.5500,0.3517,81.382324
2,46,24.6839,0.4515,73.528809
2,47,19.7834,0.3132,78.939941
2,48,27.1462,0.5392,64.196777
2,49,25.7997,0.5065,69.670410
2,50,20.9957,0.3381,75.832275
2,51,25.3799,0.4854,74.842773
2,52,24.2367,0.4531,69.575928
2,53,19.8467,0.3049,80.730469
2,54,23.0854,0.4195,68.736816
2,55,22.5314,0.3644,82.963867
2,56,23.3179,0.4277,72.332275
2,57,23.2667,0.4103,76.547852
2,58,22.6071,0.3797,79.315430
2,59,25.4396,0.4818,73.643799
2,60,19.6423,0.2883,79.199219
2,61,23.0113,0.3689,84.612549
2,62,25.3799,0.4854,74.842773
2,63,27.4946,0.5737,61.838135
2,64,22.2037,0.3662,79.921387
2,65,23.2418,0.4082,78.495117
2,66,21.3181,0.3376,83.973389
2,67,24.1266,0.4348,77.054443
2,68,22.6286,0.3812,73.683105
2,69,22.3071,0.3819,74.395020
2,70,23.4627,0.4199,75.585938
2,71,21.1324,0.3445,75.314453
2,72,22.1138,0.3247,77.609863
2,73,20.6002,0.3173,79.945557
2,74,20.6130,0.3085,82.654785
2,75,23.6232,0.4345,75.768799
2,76,24.5810,0.4620,74.205078
2,77,26.0879,0.4979,70.937500
2,78,22.0465,0.3620,81.037842
2,79,24.4004,0.4585,73.696289
2,80,24.4339,0.4551,70.507080
2,81,21.3626,0.3570,72.829102
2,82,21.9738,0.3507,83.140625
2,83,22.8444,0.3975,77.847412
2,84,21.7074,0.3518,81.620605
2,85,21.7407,0.3683,75.775146
2,86,23.2190,0.3824,73.686035
2,87,22.8518,0.4127,72.206543
2,88,24.6180,0.4603,72.405762
2,89,25.1582,0.4731,69.522705
2,90,22.9738,0.3772,77.679443
2,91,21.4009,0.3267,81.776367
2,92,23.2502,0.4175,70.212158
2,93,23.4528,0.4235,71.564941
2,94,21.6226,0.3330,89.648926
2,95,25.0293,0.4599,71.683105
2,96,23.3042,0.4023,78.040527
2,97,23.7233,0.4399,68.647949
2,98,19.2515,0.2752,86.683838
2,99,22.2659,0.3848,74.729980
2,100,23.6856,0.4067,76.552979
2,101,21.7173,0.3612,75.814453
2,102,25.6853,0.5013,67.921631
