Scan,Image_name, PSNR, SSIM, MSE
2,0,25.4999,0.4602,67.017578
2,1,24.4311,0.4326,70.594971
2,2,25.1255,0.4662,67.647217
2,3,24.0488,0.4146,73.224854
2,4,24.6008,0.4477,73.922852
2,5,24.3869,0.4361,66.927002
2,6,24.5099,0.4577,71.879883
2,7,25.6539,0.4627,69.760010
2,8,26.1655,0.5071,61.540527
2,9,24.4447,0.4161,68.800781
2,10,25.5964,0.4918,66.617432
2,11,25.9480,0.4843,63.241699
2,12,24.7241,0.4770,72.803711
2,13,25.7800,0.4697,67.510742
2,14,25.7413,0.4828,63.797852
2,15,26.0476,0.4944,63.243408
2,16,23.3317,0.4114,74.934082
2,17,24.8810,0.4459,66.838623
2,18,22.4542,0.3953,78.600098
2,19,25.7307,0.4892,65.347412
2,20,26.6148,0.5022,60.399902
2,21,25.7918,0.4719,62.294678
2,22,25.6145,0.4888,64.432617
2,23,25.8111,0.4897,68.532959
2,24,23.4788,0.3959,73.063721
2,25,25.0473,0.4247,69.335938
2,26,24.5121,0.4093,70.701172
2,27,23.8758,0.4155,72.814941
2,28,24.5851,0.4474,68.113037
2,29,26.6600,0.4966,66.181885
2,30,28.2748,0.5526,57.426025
2,31,24.3020,0.4352,71.916016
2,32,24.7469,0.4413,67.714355
2,33,26.8431,0.5077,64.202393
2,34,24.1744,0.4390,77.365479
2,35,26.1156,0.5015,65.296387
2,36,22.7241,0.4033,80.338867
2,37,24.4669,0.4502,72.545898
2,38,25.8708,0.4625,66.268311
2,39,23.9632,0.4172,74.072998
2,40,24.2745,0.4142,73.266113
2,41,25.4874,0.4667,69.548340
2,42,23.3562,0.4161,75.423584
2,43,25.6499,0.4688,61.234131
2,44,27.0802,0.5233,63.054688
2,45,26.1427,0.5115,65.368164
2,46,23.9748,0.4128,75.625488
2,47,25.2583,0.4654,70.191650
2,48,23.9605,0.4145,71.545898
2,49,24.2488,0.4289,72.581055
2,50,27.2271,0.5084,61.256592
2,51,24.3484,0.4253,68.598145
2,52,24.8656,0.4164,71.275879
2,53,23.6809,0.3978,72.667236
2,54,23.6930,0.4060,75.890381
2,55,23.9099,0.4209,75.358398
2,56,24.9624,0.4605,68.976807
2,57,23.0686,0.4410,76.662354
2,58,24.0877,0.4501,69.129395
2,59,25.0473,0.4247,69.335938
2,60,25.1187,0.4559,65.081055
2,61,24.2650,0.4325,71.544922
2,62,25.8106,0.4897,66.617188
2,63,23.8612,0.4347,76.523193
2,64,25.9160,0.4750,61.526367
2,65,25.6202,0.4584,63.886230
2,66,25.8083,0.4648,66.519775
2,67,24.6867,0.4344,72.571045
2,68,26.9944,0.5063,59.846924
2,69,24.9370,0.4756,73.321045
2,70,25.6572,0.4795,67.937500
2,71,26.7538,0.5021,62.245361
2,72,22.7037,0.3887,76.219971
2,73,24.7587,0.4408,72.125244
2,74,24.2431,0.4532,73.777100
2,75,24.7716,0.4307,72.481201
2,76,23.9415,0.4087,75.256592
2,77,27.7147,0.5491,59.554688
2,78,24.9241,0.4616,66.751221
2,79,25.2246,0.4473,68.265137
2,80,25.1771,0.4874,70.724121
2,81,25.4203,0.4513,67.032959
2,82,24.8204,0.4433,71.185547
2,83,26.4585,0.4976,62.033203
2,84,26.6673,0.5045,64.760254
2,85,23.6531,0.4371,76.266846
2,86,26.7648,0.5069,63.712891
2,87,24.7414,0.4383,68.432861
2,88,26.2111,0.5066,62.899170
2,89,23.4648,0.4085,73.381592
2,90,26.2452,0.4852,65.117920
2,91,26.1938,0.4842,64.957031
2,92,21.6226,0.3943,83.215088
2,93,24.6166,0.4523,70.791504
2,94,24.8822,0.4464,73.406982
2,95,26.0476,0.4944,63.243408
2,96,26.4119,0.4934,64.618652
2,97,27.0972,0.5347,61.246582
2,98,25.4301,0.4570,65.926025
2,99,24.7793,0.4479,73.223633
2,100,26.2225,0.4822,66.177734
2,101,25.1329,0.4429,67.368164
2,102,24.7102,0.4634,75.065430
2,103,25.1698,0.4680,68.740479
2,104,23.1213,0.4131,77.605469
2,105,23.8139,0.4204,75.517090
2,106,25.6366,0.4823,66.842285
2,107,26.0476,0.4944,63.243408
2,108,24.3381,0.4304,71.918945
2,109,22.5369,0.3897,81.884766
2,110,25.4765,0.4747,68.322021
2,111,24.8959,0.4479,71.929932
2,112,25.7941,0.4929,66.889893
2,113,22.7087,0.4025,77.943359
2,114,26.2340,0.4700,61.642334
2,115,25.0950,0.4610,71.365723
2,116,26.5780,0.4857,63.607666
2,117,27.1154,0.5339,62.151611
2,118,24.9419,0.4499,68.394775
2,119,22.5175,0.3855,79.568848
2,120,22.7241,0.4033,80.338867
2,121,21.7790,0.3494,79.073242
2,122,24.6827,0.4662,73.649414
2,123,26.0712,0.4980,65.618652
2,124,25.1866,0.4405,66.043457
2,125,23.4671,0.4079,73.225098
2,126,23.2884,0.4346,79.648682
2,127,24.1777,0.4187,70.926025
2,128,25.4872,0.4485,65.431396
2,129,23.2599,0.3824,76.405273
2,130,22.9870,0.4172,77.684082
2,131,23.7959,0.4089,71.263916
2,132,24.3998,0.4280,74.099854
2,133,24.2397,0.4357,74.530029
2,134,24.1480,0.4408,73.821289
2,135,23.8686,0.4375,74.761230
2,136,25.8120,0.4929,67.624512
2,137,24.0273,0.4262,71.187256
2,138,22.6468,0.3727,76.073730
2,139,26.7344,0.5223,60.485840
2,140,25.1255,0.4662,67.647217
2,141,24.2767,0.4187,75.202881
2,142,24.2397,0.4357,74.530029
2,143,25.0415,0.4688,66.860840
2,144,27.2512,0.5274,58.450195
2,145,23.3957,0.4139,76.575439
2,146,24.4430,0.4531,70.955322
2,147,23.8992,0.4171,71.948486
2,148,24.8749,0.4592,73.199463
2,149,22.8616,0.4382,82.571289
2,150,26.6925,0.5087,67.072998
2,151,25.3939,0.4865,70.921631
2,152,25.5649,0.4696,67.295654
2,153,24.5617,0.4618,72.398193
2,154,23.4671,0.4079,73.225098
2,155,25.9171,0.4814,68.732422
2,156,25.9829,0.4641,66.353516
2,157,23.9419,0.4030,71.045654
2,158,23.3192,0.4124,75.615967
2,159,24.1594,0.4477,70.105469
2,160,22.2169,0.3649,77.730957
2,161,23.3569,0.4300,73.875000
2,162,24.9902,0.4282,69.779785
2,163,23.9136,0.4122,70.385986
