Scan,Image_name, PSNR, SSIM, MSE
4,0,12.9367,0.3194,116.913818
4,1,12.8636,0.3142,115.319580
4,2,13.3052,0.3538,116.310059
4,3,12.6612,0.3445,116.084229
4,4,12.2592,0.3206,93.009277
4,5,12.3479,0.3129,111.686035
4,6,13.2429,0.3016,118.915527
4,7,13.1220,0.3859,112.382568
4,8,14.5899,0.3405,120.544678
4,9,12.5195,0.3343,104.474121
4,10,12.5330,0.3404,116.728027
4,11,11.8738,0.2248,114.168701
4,12,14.0241,0.3953,120.392578
4,13,11.8419,0.2652,114.444824
4,14,14.9456,0.3704,118.771484
4,15,11.8425,0.2661,111.150635
4,16,13.2865,0.3378,117.565674
4,17,13.5731,0.3453,118.006348
4,18,13.6049,0.3934,120.356689
4,19,14.1383,0.3573,117.427246
4,20,12.5183,0.3612,115.026855
4,21,13.9792,0.3869,120.942383
4,22,12.4271,0.3475,103.875244
4,23,12.9728,0.3268,115.314209
4,24,13.3862,0.3912,118.896973
4,25,12.8805,0.3590,117.485352
4,26,12.6396,0.2984,111.664307
4,27,11.9863,0.2966,102.414551
4,28,13.9651,0.4009,121.140137
4,29,12.5087,0.2873,108.066162
4,30,13.0605,0.3704,118.171387
4,31,13.0804,0.3911,110.225586
4,32,13.5934,0.4213,119.990479
4,33,13.7499,0.4123,118.738525
4,34,13.3017,0.3365,119.892578
4,35,13.9842,0.3331,120.426514
4,36,12.5246,0.3446,113.056641
4,37,11.7390,0.2907,115.730957
4,38,12.7970,0.4265,116.103271
4,39,11.4680,0.1585,113.174561
4,40,11.6581,0.1779,117.803711
4,41,14.5201,0.3648,116.663574
4,42,12.9768,0.3347,111.816162
4,43,13.0863,0.3728,118.382080
4,44,12.0922,0.2850,110.526611
4,45,14.8542,0.4090,120.649902
4,46,14.2382,0.3752,115.764160
4,47,12.6108,0.3604,109.553711
4,48,12.8368,0.3006,118.893799
4,49,12.5957,0.3536,114.581055
4,50,12.9808,0.3549,116.311035
4,51,13.5820,0.3833,120.559326
4,52,12.9113,0.3680,113.642822
4,53,12.4103,0.3361,115.526123
4,54,12.3084,0.2979,109.030273
4,55,13.4656,0.3894,117.385742
4,56,12.7284,0.2731,119.484375
4,57,12.3856,0.3541,101.930420
4,58,11.9911,0.2678,110.818848
4,59,12.1485,0.3372,112.031006
4,60,13.2158,0.3716,116.162109
4,61,13.0247,0.3193,118.385010
4,62,12.7091,0.3256,116.468750
4,63,13.0435,0.3405,114.536377
4,64,12.7049,0.3567,117.768799
4,65,12.0674,0.2822,107.416992
4,66,13.4186,0.3269,121.049561
4,67,11.5582,0.2666,109.743896
4,68,15.2108,0.4191,116.794678
4,69,11.8568,0.2398,116.436279
4,70,13.3946,0.3871,116.477051
4,71,12.9051,0.3925,115.683350
4,72,12.6612,0.3445,116.084229
4,73,11.3625,0.2796,103.533447
4,74,11.9911,0.2678,110.818848
4,75,13.2577,0.3740,117.923340
4,76,12.9648,0.3721,118.588867
4,77,14.2685,0.4057,123.504639
4,78,13.9490,0.4128,122.028076
4,79,11.8453,0.2680,113.339844
4,80,12.9943,0.3515,110.451416
4,81,11.9629,0.3316,108.090820
4,82,11.0601,0.2051,112.913574
4,83,12.8745,0.4031,114.240967
4,84,12.1640,0.2803,105.994629
4,85,12.2808,0.3389,117.704346
4,86,12.9220,0.3688,111.018066
4,87,12.5082,0.3611,115.242676
4,88,12.7369,0.3737,116.449707
4,89,12.6769,0.2946,114.960205
4,90,14.0542,0.3602,121.011963
4,91,12.4502,0.3592,109.501953
4,92,13.5964,0.3879,119.669189
4,93,12.7395,0.3874,112.277344
4,94,11.8876,0.3263,104.472900
4,95,13.1847,0.3821,116.353027
4,96,11.7018,0.2532,100.684326
