Scan,Image_name, PSNR, SSIM, MSE
0,0,19.7437,0.2867,86.401367
0,1,19.8064,0.2728,87.827637
0,2,22.6414,0.3324,80.324951
0,3,20.6380,0.2696,82.536133
0,4,23.3794,0.3827,79.572021
0,5,21.7009,0.3640,79.970459
0,6,19.7567,0.2913,91.099121
0,7,19.9678,0.3022,82.836670
0,8,18.6268,0.2678,86.448730
0,9,24.7335,0.4131,74.452881
0,10,21.9473,0.3348,77.353027
0,11,21.6648,0.3466,80.453125
0,12,24.1966,0.4401,71.727051
0,13,18.5351,0.2580,87.924072
0,14,17.3785,0.2452,98.321533
0,15,20.8866,0.3304,86.868896
0,16,18.7336,0.2501,89.592285
0,17,18.3934,0.2651,91.006592
0,18,18.9403,0.2638,88.955811
0,19,20.6295,0.2681,81.822266
0,20,20.8133,0.3096,81.757568
0,21,17.6951,0.2565,88.023682
0,22,19.3720,0.2772,89.919434
0,23,16.8363,0.2583,96.515137
0,24,18.3804,0.2807,93.594727
0,25,25.1596,0.4313,73.518311
0,26,21.6574,0.3796,73.078613
0,27,19.5080,0.2776,87.250244
0,28,17.6505,0.2709,95.192383
0,29,22.4470,0.3778,80.277344
0,30,18.4835,0.2575,96.625488
0,31,18.1120,0.2955,98.785156
0,32,22.4348,0.3708,82.753662
0,33,18.8572,0.2490,89.859863
0,34,21.4771,0.3401,83.839111
0,35,20.1719,0.2946,86.641357
0,36,18.4259,0.2804,90.443359
0,37,23.0308,0.3989,71.653809
0,38,20.4067,0.2940,77.241455
0,39,20.8321,0.3293,81.997803
0,40,18.9328,0.2434,87.764404
0,41,23.4466,0.3946,83.051514
0,42,18.9786,0.2837,96.217041
0,43,22.6162,0.3640,85.072510
0,44,18.7538,0.2615,90.994629
0,45,27.2654,0.4931,65.237305
0,46,27.5498,0.5093,62.813721
0,47,20.7119,0.3329,73.503174
0,48,18.8456,0.2341,89.671143
0,49,17.2548,0.2496,92.041504
0,50,21.4083,0.3172,89.043701
0,51,19.5230,0.2941,81.983887
0,52,20.0640,0.2442,85.366943
0,53,19.6035,0.2876,92.469971
0,54,25.2822,0.4495,78.439697
0,55,20.9263,0.3112,86.726807
0,56,16.7727,0.2535,95.932617
0,57,26.4914,0.5078,60.861572
0,58,25.9098,0.4920,64.512451
0,59,18.4049,0.2270,82.766602
0,60,20.5456,0.3180,84.050781
0,61,21.7305,0.3373,92.674316
0,62,19.0951,0.3051,91.390625
0,63,24.6810,0.4571,69.612305
0,64,19.4848,0.2771,80.643311
0,65,26.1508,0.4593,62.323486
0,66,20.0009,0.2657,81.117432
0,67,19.4300,0.2740,85.195557
0,68,21.2634,0.3477,84.558105
0,69,21.2670,0.2852,83.840820
0,70,18.7538,0.2615,90.994629
0,71,27.2946,0.4772,62.171387
0,72,21.9965,0.3092,88.606689
0,73,18.6964,0.3006,96.520996
0,74,20.7864,0.3231,78.425537
0,75,22.7821,0.4089,72.663086
0,76,25.3467,0.4073,73.851807
0,77,21.6997,0.3579,84.780518
0,78,17.9680,0.2589,96.452637
0,79,19.7396,0.3040,83.804932
0,80,19.8183,0.2672,85.277588
0,81,18.3357,0.2438,92.227783
0,82,22.2129,0.3530,92.155273
0,83,18.6971,0.2875,93.061523
0,84,17.8239,0.2473,91.344238
0,85,26.9219,0.4807,67.221680
0,86,25.4558,0.4857,67.389404
0,87,21.6101,0.3477,84.819824
0,88,27.4496,0.5220,64.856689
0,89,20.6352,0.3139,93.274902
0,90,25.2481,0.4532,68.582275
0,91,18.9674,0.2742,96.790283
0,92,24.1571,0.4599,69.799316
0,93,19.5861,0.2636,86.214355
0,94,18.0260,0.2888,96.561279
0,95,18.1532,0.2462,87.286865
0,96,19.7375,0.2952,92.642090
0,97,18.0871,0.2470,92.434082
0,98,20.0210,0.2753,85.737305
0,99,17.5060,0.2541,97.673584
0,100,24.6830,0.4644,70.635254
0,101,17.9803,0.2536,87.697510
0,102,19.2101,0.2933,97.456299
0,103,21.8007,0.3463,81.796875
0,104,17.9304,0.2496,96.724121
0,105,25.7460,0.4491,73.359131
0,106,24.7570,0.4199,79.772949
0,107,16.5153,0.2740,98.046875
0,108,19.1124,0.2772,85.697998
0,109,19.7332,0.3066,92.756104
0,110,23.0407,0.4273,69.918457
0,111,26.3215,0.4862,68.117920
0,112,20.1017,0.3232,82.388916
0,113,20.4361,0.3263,86.184814
0,114,19.1960,0.2565,97.985352
0,115,22.6415,0.3889,77.006592
0,116,17.2740,0.2815,94.645020
0,117,17.6896,0.2665,94.359131
0,118,17.9613,0.2637,100.250244
0,119,21.9162,0.3263,83.401367
0,120,19.3589,0.2688,99.494141
0,121,27.0088,0.4690,68.479736
0,122,19.2131,0.2579,84.233398
0,123,19.7052,0.2730,83.479736
0,124,18.3188,0.2749,101.889893
0,125,19.0606,0.2641,86.835205
0,126,17.3025,0.2684,98.549072
0,127,19.1918,0.2907,81.748535
