Scan,Image_name, PSNR, SSIM, MSE
8,0,13.4666,0.3971,115.335938
8,1,12.5517,0.3482,106.891357
8,2,12.9919,0.3607,111.048096
8,3,12.8078,0.3914,112.494385
8,4,13.5540,0.4094,115.326172
8,5,13.5547,0.3945,114.278809
8,6,13.9181,0.3703,119.582275
8,7,13.7888,0.3999,120.143555
8,8,12.6830,0.3653,110.205566
8,9,12.8960,0.4068,113.714355
8,10,13.5659,0.4073,114.955078
8,11,13.1859,0.3685,112.458252
8,12,13.2096,0.4020,114.439209
8,13,13.5405,0.4084,117.731445
8,14,13.7119,0.4108,119.899902
8,15,13.6285,0.3826,119.845459
8,16,13.6227,0.4312,115.435547
8,17,13.7189,0.4301,118.858643
8,18,12.9196,0.3701,115.266357
8,19,13.1174,0.3909,109.491211
8,20,14.3120,0.3873,119.692383
8,21,12.0534,0.3059,110.993164
8,22,13.9408,0.4260,120.519287
8,23,12.8076,0.3482,114.381836
8,24,12.9117,0.3692,111.166748
8,25,13.2564,0.4110,115.329102
8,26,12.2501,0.3239,102.583252
8,27,13.7971,0.3791,119.339844
8,28,13.2678,0.3324,114.684570
8,29,13.8610,0.3808,121.737793
8,30,12.9477,0.4093,115.166992
8,31,13.8869,0.4176,116.212158
8,32,13.0244,0.3875,109.679688
8,33,13.1137,0.3137,117.326904
8,34,13.1413,0.3667,116.922607
8,35,13.6679,0.3994,117.267334
8,36,13.3676,0.4118,119.181396
8,37,13.1610,0.3792,115.904053
8,38,13.3837,0.3726,117.608643
8,39,13.6890,0.4239,115.885010
8,40,12.7054,0.4049,108.824707
8,41,13.4184,0.4366,116.008789
8,42,13.7978,0.3978,119.265625
8,43,13.3423,0.4568,114.912109
8,44,13.0916,0.4064,113.857422
8,45,12.7996,0.4253,109.742920
8,46,12.9032,0.3913,107.715088
8,47,13.9155,0.4543,117.210205
8,48,13.6285,0.4005,111.909912
8,49,13.8844,0.4322,117.680908
8,50,13.1646,0.3972,108.819092
8,51,13.7100,0.4042,115.343018
8,52,13.2417,0.3841,116.192627
8,53,13.4869,0.4290,114.974121
8,54,13.6707,0.4097,118.403076
8,55,13.0851,0.3987,109.971924
8,56,13.1434,0.3946,114.083740
8,57,13.4551,0.4370,117.201660
8,58,13.5123,0.3836,116.290527
8,59,13.3919,0.4090,113.950928
8,60,13.4222,0.4100,116.287109
8,61,13.5405,0.4084,117.731445
8,62,13.1582,0.3718,110.334473
8,63,13.9480,0.4123,120.803955
8,64,12.9019,0.3046,110.577881
8,65,13.2654,0.3895,114.687744
8,66,13.4595,0.3969,117.443848
8,67,13.2185,0.3523,114.246338
8,68,13.3172,0.3870,118.490723
8,69,13.0359,0.3819,110.266846
8,70,13.8942,0.4713,117.583740
8,71,13.3367,0.3727,119.614746
8,72,13.7041,0.3528,113.959473
8,73,13.7083,0.4146,120.082520
8,74,12.7279,0.3335,103.530762
8,75,12.6979,0.3732,112.143799
8,76,13.7260,0.3969,117.325684
8,77,13.6259,0.4101,120.585205
8,78,13.7991,0.4710,114.899658
8,79,13.6907,0.4424,120.718018
8,80,13.7152,0.3897,117.378174
8,81,13.3335,0.4066,118.254395
8,82,12.8682,0.3433,108.152588
8,83,12.9036,0.3915,114.205078
8,84,12.4439,0.3164,105.768311
8,85,12.9017,0.3533,111.203125
8,86,13.5595,0.3804,118.838135
8,87,13.8306,0.4154,117.756592
8,88,13.5979,0.3808,119.786377
8,89,12.3175,0.2747,95.492676
8,90,13.1307,0.3945,109.323975
8,91,12.6613,0.4049,102.033447
8,92,14.0020,0.3989,120.022461
8,93,13.1233,0.3521,111.547119
8,94,13.6755,0.3466,122.178955
8,95,13.1187,0.3854,114.458984
8,96,13.4260,0.4076,117.159668
8,97,13.8707,0.3946,121.380859
8,98,13.4343,0.4298,119.100098
8,99,13.3765,0.4155,110.976074
8,100,13.6171,0.3560,114.691406
8,101,13.1335,0.3449,114.451172
8,102,13.6098,0.3692,116.682129
8,103,13.5851,0.3905,121.460449
8,104,12.2904,0.2665,98.020264
8,105,13.0888,0.4035,110.282471
8,106,13.0023,0.3647,116.482178
8,107,12.8398,0.3302,110.464844
8,108,12.8234,0.3840,104.408203
8,109,12.9469,0.4214,108.958008
8,110,13.2750,0.4018,117.667236
8,111,13.6602,0.3578,115.383301
8,112,12.2904,0.2665,98.020264
8,113,13.9177,0.4201,120.437744
8,114,13.2560,0.3819,114.940918
8,115,12.6405,0.3588,105.281250
8,116,13.6058,0.3949,119.797607
8,117,12.5170,0.4180,109.502441
8,118,13.0948,0.3732,113.907471
8,119,13.9768,0.4303,116.762939
8,120,13.1618,0.3799,117.537598
8,121,13.1535,0.3780,115.793945
8,122,13.3050,0.3418,116.645996
8,123,13.4819,0.4461,116.010742
8,124,12.9424,0.3685,107.593262
8,125,13.9080,0.4321,120.131104
8,126,12.6316,0.3953,106.447266
8,127,13.8030,0.4349,119.962402
8,128,12.7563,0.3535,103.783691
8,129,13.4072,0.3986,115.623535
8,130,13.8175,0.4485,117.618652
8,131,13.6661,0.4333,118.380615
8,132,13.1352,0.3525,114.872314
8,133,13.4706,0.3971,115.018555
8,134,13.2711,0.3541,113.108398
8,135,13.2707,0.3934,112.997314
8,136,12.5234,0.3941,108.437012
8,137,12.8914,0.3179,113.124756
8,138,14.0102,0.4519,121.418945
8,139,13.2242,0.3249,117.349854
8,140,13.9369,0.4457,119.684082
8,141,12.6268,0.3573,112.947021
8,142,13.4878,0.3904,118.368408
8,143,13.8578,0.4022,119.781494
8,144,13.7736,0.3839,120.488770
8,145,12.8999,0.3536,110.802490
8,146,13.1324,0.3685,114.508545
8,147,13.2857,0.3793,112.013428
8,148,13.0940,0.3747,112.475586
8,149,13.1770,0.3921,106.231934
8,150,12.8652,0.3391,108.203857
8,151,12.8470,0.3151,110.353760
8,152,13.7652,0.4133,118.911133
8,153,13.5509,0.4002,118.830811
8,154,13.0707,0.3937,110.192871
8,155,13.5439,0.3346,119.074951
8,156,12.8611,0.3329,112.626709
8,157,13.7976,0.3913,116.199463
8,158,13.6713,0.3631,117.954834
8,159,13.1036,0.3747,111.246826
8,160,12.5812,0.3273,110.592285
8,161,13.2718,0.4264,116.909424
8,162,12.4709,0.3577,111.817627
8,163,13.5143,0.3392,119.416992
8,164,12.4257,0.3474,104.553711
8,165,13.9574,0.3914,121.118652
8,166,13.3404,0.3597,119.390137
8,167,12.8015,0.3433,109.555664
8,168,13.4991,0.3507,118.768799
8,169,13.2455,0.3705,117.797119
8,170,13.0761,0.3697,113.706543
8,171,12.5596,0.3368,111.824951
8,172,13.1628,0.4125,112.909668
8,173,13.3742,0.3976,114.177734
8,174,13.2714,0.4418,108.638184
8,175,12.9458,0.3168,112.714600
8,176,13.6943,0.4000,118.642334
8,177,13.5409,0.3866,118.088135
8,178,12.9083,0.3716,115.673096
8,179,13.8216,0.3901,118.867188
8,180,13.4438,0.4041,114.074707
8,181,12.8083,0.3671,114.233887
8,182,12.6401,0.3612,110.628906
8,183,13.6889,0.3839,117.995850
8,184,12.9099,0.3437,113.237793
8,185,13.6163,0.3724,118.925781
8,186,13.4329,0.3468,116.314697
8,187,13.0023,0.3647,116.482178
8,188,12.8201,0.3619,110.901855
8,189,13.8869,0.3865,119.239258
8,190,13.2085,0.3969,110.274902
8,191,13.0155,0.4103,114.695312
8,192,13.6539,0.4312,117.158203
8,193,12.7061,0.3384,113.679443
8,194,13.7329,0.3528,116.270752
8,195,13.7898,0.3943,118.315430
8,196,13.2955,0.4220,116.656250
8,197,13.8307,0.4154,120.263184
8,198,12.5194,0.3524,106.095459
8,199,13.1956,0.3796,115.189453
8,200,13.1822,0.3873,114.412598
8,201,13.5090,0.3685,116.941406
8,202,12.9924,0.4098,113.830566
8,203,13.9275,0.4239,119.878906
8,204,13.4159,0.3895,117.092041
8,205,13.8105,0.4256,120.189209
8,206,12.1935,0.3572,111.227051
8,207,14.1199,0.3970,121.875977
8,208,13.2937,0.3757,112.526855
8,209,13.5927,0.3570,121.915771
8,210,13.2604,0.3572,113.185547
8,211,13.9555,0.4403,123.906738
8,212,13.9686,0.4053,120.910400
8,213,12.9191,0.3423,111.137451
8,214,13.7059,0.4010,114.923096
8,215,12.5755,0.3153,97.798828
8,216,13.2409,0.3864,111.756104
8,217,13.7679,0.4143,118.083008
8,218,12.1067,0.3533,103.387695
8,219,13.3357,0.4073,111.550537
8,220,12.5083,0.3247,113.308350
8,221,13.5045,0.3432,117.738281
8,222,13.0112,0.3743,111.973145
8,223,12.8568,0.3390,115.481201
8,224,13.9895,0.3919,117.889648
8,225,12.9275,0.3824,114.427734
8,226,13.5504,0.4043,118.798584
8,227,13.4341,0.3608,116.969971
8,228,13.0482,0.3874,114.155518
8,229,13.2035,0.3493,117.059326
8,230,13.0357,0.3723,112.062988
8,231,13.5099,0.3433,113.950928
8,232,13.3856,0.3593,118.177734
8,233,13.6271,0.4371,117.664551
8,234,13.0610,0.3923,115.220947
8,235,12.5819,0.3193,103.739014
8,236,12.8981,0.3660,106.326172
8,237,13.5142,0.4213,115.199707
8,238,13.9978,0.4152,120.199707
8,239,13.6269,0.4254,115.987793
8,240,12.9402,0.3972,108.252930
8,241,12.8239,0.3386,107.543701
8,242,12.7513,0.3834,108.628662
8,243,13.1768,0.4291,110.595459
8,244,13.6127,0.3657,117.536621
8,245,13.5099,0.3433,113.950928
8,246,12.9271,0.4111,113.982422
8,247,13.9725,0.4118,119.758789
8,248,13.5784,0.3638,118.764404
8,249,13.0507,0.4344,109.053955
8,250,12.5260,0.3370,103.264160
8,251,12.7297,0.3596,106.220215
8,252,13.4468,0.3380,117.850342
8,253,13.1308,0.3501,109.864746
8,254,12.9185,0.3692,117.849365
8,255,13.6802,0.3901,118.993408
8,256,13.1058,0.3497,113.166260
8,257,13.8036,0.4124,119.212646
8,258,13.5981,0.4794,115.838135
8,259,13.6575,0.4089,117.542725
8,260,13.5302,0.3637,117.317627
8,261,13.0118,0.4087,114.825684
8,262,13.3361,0.3406,109.916260
8,263,13.3033,0.3199,115.827393
8,264,13.9873,0.3776,121.952393
8,265,14.0056,0.4400,120.159912
8,266,14.0309,0.4847,115.531982
8,267,12.8911,0.3368,109.385254
8,268,13.4648,0.3738,117.102539
8,269,13.7103,0.3900,117.361084
8,270,12.8387,0.3905,109.959717
8,271,13.4617,0.3700,118.140381
8,272,12.8973,0.3635,113.025146
8,273,14.0305,0.4452,115.830322
8,274,12.9940,0.3606,115.314697
8,275,13.0040,0.3766,108.643311
8,276,12.9188,0.3849,115.840332
8,277,12.8720,0.3942,115.900391
8,278,13.1184,0.2753,116.709961
8,279,12.7092,0.3178,110.940918
8,280,12.6327,0.3642,100.820557
8,281,13.8297,0.3888,121.984375
8,282,13.2339,0.3477,114.995117
8,283,13.9723,0.4225,114.215088
8,284,13.3642,0.3822,113.862549
8,285,13.6168,0.3583,120.946289
8,286,12.6982,0.3615,112.147461
8,287,12.8581,0.3451,113.074951
8,288,13.1496,0.4143,108.093262
8,289,12.6613,0.4049,102.033447
8,290,13.5959,0.3979,115.178467
8,291,12.9334,0.3344,113.731689
8,292,12.9651,0.3705,113.129395
8,293,13.7020,0.3884,115.270020
8,294,13.5171,0.3829,116.949463
8,295,12.6457,0.3396,109.261230
8,296,12.5217,0.3755,103.038818
8,297,13.2555,0.3810,115.633301
8,298,13.3837,0.3726,117.608643
8,299,13.4002,0.4327,115.107910
8,300,12.1597,0.2824,95.502441
8,301,13.6054,0.4535,115.789795
8,302,13.4765,0.3757,119.043945
8,303,13.1291,0.3907,114.527344
8,304,12.7373,0.3311,107.045410
8,305,13.4239,0.4032,113.486084
8,306,13.3644,0.4157,115.134033
8,307,13.0381,0.4046,111.835938
8,308,12.7239,0.3726,111.209717
8,309,12.6189,0.3421,113.480469
8,310,13.7333,0.3951,118.063965
8,311,13.9782,0.4903,112.041992
8,312,13.4655,0.4140,117.692383
8,313,12.6527,0.3630,113.128662
8,314,13.2983,0.4235,114.389648
8,315,13.3614,0.4308,110.597656
8,316,13.6134,0.3754,118.636963
8,317,13.8643,0.3966,118.661621
8,318,14.1439,0.4080,119.259521
8,319,13.1410,0.4175,114.070557
8,320,13.4482,0.3516,115.591553
8,321,13.3943,0.3763,115.158203
8,322,13.5488,0.4099,119.344971
8,323,12.4257,0.3474,104.553711
8,324,12.8085,0.3646,112.647461
8,325,13.0447,0.3886,115.666748
8,326,13.8368,0.4720,111.872803
8,327,13.2139,0.4339,117.052979
8,328,13.2674,0.4153,111.074219
8,329,13.5009,0.4214,115.781494
8,330,13.6759,0.4160,113.747559
8,331,13.3357,0.4073,111.550537
8,332,12.4820,0.3267,107.479736
8,333,13.9906,0.4081,120.223877
8,334,13.0690,0.4078,111.983154
8,335,12.6465,0.4040,102.383789
8,336,13.6909,0.4089,117.562988
8,337,13.7024,0.3859,119.874756
8,338,13.8708,0.4193,119.467285
8,339,13.0615,0.3908,113.555420
8,340,13.2125,0.3876,112.223877
8,341,13.5922,0.3759,116.208496
8,342,13.3864,0.3573,118.415771
8,343,13.0369,0.3553,111.754883
8,344,12.9087,0.3256,114.234619
8,345,12.6703,0.3833,110.177246
8,346,12.6611,0.3875,102.431641
8,347,13.2500,0.4123,106.135010
8,348,13.1507,0.3667,114.172852
8,349,12.1697,0.3372,114.616943
8,350,13.1032,0.3932,113.603760
8,351,12.8793,0.3077,113.343750
8,352,13.5097,0.3425,120.486816
8,353,13.7758,0.3928,120.464111
8,354,13.4037,0.4118,112.231445
8,355,13.8954,0.3549,119.216064
8,356,13.6524,0.4212,118.206299
8,357,12.5146,0.4136,103.651855
8,358,13.4652,0.4404,116.958740
8,359,13.0360,0.4063,116.776123
8,360,13.4340,0.4534,111.214844
8,361,13.2262,0.4122,116.129639
8,362,13.4236,0.4374,112.431152
8,363,12.4894,0.3818,105.238770
8,364,13.2204,0.3755,114.721924
8,365,13.2435,0.3949,111.333984
8,366,13.9080,0.4321,120.131104
8,367,12.7573,0.3524,106.233643
8,368,13.6092,0.3989,120.266846
8,369,13.2267,0.3961,117.125000
8,370,13.7119,0.4108,119.899902
8,371,13.4580,0.3960,118.131836
8,372,13.7587,0.3859,114.934814
8,373,13.3239,0.4007,117.551270
8,374,13.5081,0.3633,119.482178
8,375,12.5823,0.3260,111.577393
8,376,13.5186,0.3718,116.802246
8,377,13.1647,0.3809,112.029297
8,378,13.0961,0.3757,112.408447
8,379,13.4429,0.3985,118.359863
8,380,13.7189,0.4137,117.651367
8,381,12.8999,0.3536,110.802490
8,382,13.7460,0.4143,120.326172
8,383,13.0096,0.3410,113.902588
8,384,13.6752,0.3516,119.434814
8,385,12.8603,0.3449,104.190186
8,386,12.8001,0.3734,111.138428
8,387,13.2125,0.3876,112.223877
8,388,13.8298,0.4357,118.407959
8,389,12.7027,0.4276,107.334961
8,390,13.6411,0.3532,114.790771
8,391,13.8105,0.4065,120.304199
8,392,13.2405,0.3690,118.889648
8,393,13.0987,0.3982,111.487549
8,394,13.2797,0.3925,114.091797
8,395,12.3195,0.3850,106.819824
8,396,13.2393,0.3409,116.483154
8,397,13.2084,0.4130,114.665283
8,398,12.6368,0.3327,109.478027
8,399,13.8661,0.3797,118.948486
8,400,12.9026,0.3333,112.692627
8,401,12.8707,0.2955,105.592285
8,402,13.6707,0.4097,118.403076
8,403,12.9622,0.3920,107.546387
8,404,13.0972,0.3771,109.539307
8,405,13.6017,0.3622,117.541260
8,406,12.6765,0.3437,107.067871
8,407,13.3322,0.3666,114.609863
8,408,12.8830,0.3818,111.421875
8,409,13.0356,0.4094,110.908691
8,410,13.6439,0.3861,116.191895
8,411,12.1088,0.2811,94.810303
8,412,13.6679,0.4322,118.090088
8,413,13.1544,0.3968,116.301514
8,414,13.8571,0.4422,121.158691
8,415,13.5495,0.3764,116.153320
8,416,13.8901,0.3960,119.164307
8,417,13.5310,0.4347,117.725098
8,418,13.1439,0.3730,110.220459
8,419,13.5191,0.4002,118.978271
8,420,12.7786,0.3318,108.002197
8,421,13.0105,0.3310,112.560547
8,422,13.5882,0.4294,121.045166
8,423,12.9767,0.4058,111.562012
8,424,13.1277,0.3522,112.242920
8,425,13.4847,0.3856,117.985352
8,426,13.1850,0.3577,118.002197
8,427,13.0899,0.4193,116.298828
8,428,13.4060,0.4164,115.998535
8,429,13.4617,0.3700,118.140381
8,430,13.4964,0.3604,117.687500
8,431,13.4337,0.3307,115.913574
8,432,14.2964,0.4514,121.228271
8,433,13.5763,0.3448,117.601074
8,434,13.7586,0.4158,117.655273
8,435,13.4466,0.4169,114.963623
8,436,12.7849,0.3476,100.877930
8,437,13.0386,0.3732,114.893066
8,438,13.3378,0.3860,116.810791
8,439,12.6448,0.3305,113.821289
8,440,13.3442,0.3677,114.929932
8,441,12.9090,0.3836,112.726318
8,442,13.8734,0.3845,120.528076
8,443,14.2859,0.4627,122.081055
8,444,12.6740,0.3798,109.643799
8,445,12.7924,0.3383,111.448975
8,446,13.2502,0.3807,114.243408
8,447,12.5140,0.3926,105.173096
8,448,13.9964,0.3600,119.954346
8,449,13.2954,0.4093,114.624756
8,450,13.5403,0.4059,115.565918
8,451,13.0979,0.3639,116.360107
8,452,12.9132,0.3743,112.553223
8,453,12.7873,0.4262,112.446045
8,454,13.9387,0.3922,118.219238
8,455,13.0889,0.3584,109.562256
8,456,13.3525,0.3774,119.448730
8,457,13.0776,0.3856,106.550293
8,458,12.5010,0.3404,111.474609
8,459,12.8535,0.4341,107.135498
8,460,13.2313,0.3504,111.247070
8,461,13.1158,0.3990,106.607666
8,462,13.3812,0.4469,117.750244
8,463,13.6303,0.3618,120.115234
8,464,13.5550,0.3744,113.639648
8,465,14.1212,0.4009,120.002930
8,466,13.5097,0.3425,120.486816
8,467,12.1968,0.3386,101.150391
8,468,13.7839,0.3741,116.064209
8,469,13.6482,0.3422,117.952881
8,470,13.1607,0.4007,115.226318
8,471,13.0683,0.4040,105.033203
8,472,12.9049,0.3783,111.508057
8,473,13.3712,0.4153,110.443115
8,474,13.5165,0.3226,119.531494
8,475,13.5560,0.4571,112.515869
8,476,13.4237,0.3788,113.635010
8,477,12.9238,0.3804,114.585693
8,478,12.9562,0.3849,115.476318
8,479,13.1146,0.3828,116.631104
8,480,13.3724,0.3477,116.947754
8,481,12.8281,0.3838,113.427246
8,482,13.7340,0.3927,119.016357
8,483,13.6941,0.4165,112.635986
8,484,13.0202,0.3915,113.813232
8,485,13.0631,0.3909,115.925049
8,486,13.2901,0.3677,112.470947
8,487,13.2593,0.3871,112.818359
8,488,13.6621,0.4283,117.689697
8,489,13.0180,0.3149,110.459229
8,490,12.9912,0.3396,112.941406
8,491,13.5385,0.4606,112.455811
8,492,13.4669,0.3543,114.896484
8,493,13.6531,0.3471,119.503174
8,494,13.1217,0.3468,112.437988
8,495,13.5250,0.3599,118.280518
8,496,13.3224,0.4169,113.026367
8,497,12.5216,0.3184,115.396973
8,498,13.3043,0.3800,114.819092
8,499,13.6363,0.3859,120.315430
8,500,13.6739,0.3906,121.742676
8,501,13.1470,0.3739,115.530762
8,502,13.3625,0.4276,112.191895
8,503,13.0116,0.3976,111.250977
8,504,13.3367,0.3785,113.965088
8,505,12.8563,0.3493,110.354004
8,506,13.5772,0.3862,118.481201
8,507,13.2523,0.3571,114.691650
8,508,13.3017,0.3718,115.414795
8,509,14.0339,0.3734,119.850098
8,510,13.1699,0.3521,118.517090
8,511,13.3447,0.4239,114.138428
8,512,12.6269,0.3265,108.042969
8,513,12.8075,0.2896,112.429199
8,514,12.9079,0.3877,114.042236
8,515,12.7022,0.3627,110.753174
8,516,13.4269,0.3717,121.038818
8,517,13.7059,0.4010,114.923096
8,518,13.4843,0.3900,116.459229
8,519,13.6540,0.3815,120.722412
8,520,13.4031,0.3862,116.216309
8,521,13.5684,0.3916,119.877930
8,522,12.8769,0.4127,112.895020
8,523,13.6753,0.4317,118.327881
8,524,13.1647,0.3633,115.157715
8,525,12.7021,0.3730,107.604004
8,526,12.4155,0.3374,113.559814
8,527,13.9987,0.3795,121.255615
8,528,12.6054,0.3516,113.108887
8,529,13.9251,0.3830,119.626953
8,530,12.8057,0.3335,106.275146
8,531,13.0445,0.3898,118.569580
8,532,13.3431,0.3693,117.326416
8,533,12.6975,0.3117,107.620605
8,534,13.5081,0.3886,120.327393
8,535,13.9566,0.3979,117.927490
8,536,13.8779,0.4056,122.188965
8,537,13.5206,0.3729,119.095459
8,538,13.0900,0.3623,111.457031
8,539,12.6947,0.3377,110.270996
8,540,12.6063,0.3774,108.236572
8,541,13.0049,0.4115,106.613770
8,542,13.5827,0.3584,118.093994
8,543,13.1754,0.4125,106.053467
8,544,13.2030,0.4101,116.347656
8,545,13.0145,0.3234,112.203125
8,546,13.8833,0.4513,118.942383
8,547,13.3207,0.4284,114.600830
8,548,13.4109,0.3890,118.250488
8,549,13.2970,0.3780,118.514160
8,550,13.3557,0.4077,115.501465
8,551,13.7160,0.3980,118.169434
8,552,13.1490,0.3813,111.334717
8,553,13.6812,0.4097,117.998047
8,554,12.6853,0.3265,113.851562
