Scan,Image_name, PSNR, SSIM, MSE
8,0,10.8256,0.0400,108.344238
8,1,11.2374,0.0569,105.301514
8,2,10.4968,0.0684,110.129883
8,3,10.6851,0.0602,107.270996
8,4,10.9369,0.0865,106.915039
8,5,11.0673,0.0327,107.473145
8,6,11.0361,0.0677,108.383545
8,7,11.2450,0.0456,105.135254
8,8,10.0885,0.0373,109.902344
8,9,11.3670,0.0701,107.933105
8,10,11.2670,0.0332,108.508301
8,11,10.8082,0.0582,106.876953
8,12,11.2353,0.0383,108.500488
8,13,10.5685,0.0395,106.353271
8,14,11.2175,0.0291,108.157471
8,15,11.3276,0.0523,109.586182
8,16,11.2987,0.0546,107.113281
8,17,11.1310,0.0530,106.122559
8,18,11.2358,0.0738,108.613281
8,19,11.1428,0.0572,105.370850
8,20,11.1625,0.0387,105.939697
8,21,10.4261,0.0250,110.156250
8,22,10.6940,0.0478,106.106934
8,23,11.0820,0.0879,103.603027
8,24,10.3650,0.0317,108.127197
8,25,10.6367,0.0287,109.457520
8,26,10.4401,0.0576,105.691650
8,27,10.6276,0.0964,106.048340
8,28,11.4552,0.0694,108.888672
8,29,10.7557,0.0746,109.827148
8,30,10.8451,0.0410,108.281250
8,31,11.0590,0.0794,105.640625
8,32,10.6219,0.0624,110.132324
8,33,10.6282,0.0472,106.660400
8,34,10.9603,0.0429,107.107666
8,35,10.5345,0.0501,109.108398
8,36,10.6394,0.0438,107.886719
8,37,10.9103,0.0282,107.359619
8,38,10.6732,0.0386,107.005127
8,39,11.0623,0.0883,108.735352
8,40,10.7328,0.0447,108.487061
8,41,11.0002,0.1027,106.602295
8,42,11.1712,0.0606,105.001465
8,43,10.4130,0.0316,107.202637
8,44,10.3351,0.0210,109.088135
8,45,10.7640,0.0822,104.839844
8,46,10.1151,0.0582,108.940674
8,47,9.8429,0.0667,108.771729
8,48,11.1053,0.0412,108.920898
8,49,11.1470,0.0499,106.919189
8,50,11.2721,0.0342,108.106689
8,51,10.7197,0.0725,105.378418
8,52,10.6171,0.0552,108.789062
8,53,10.6316,0.0597,109.669678
8,54,11.0921,0.0696,108.028076
8,55,10.5393,0.0328,107.202637
8,56,10.9279,0.0729,108.989258
8,57,11.1162,0.0666,106.441162
8,58,10.5657,0.0598,107.673340
8,59,11.1475,0.0353,108.794922
8,60,10.8714,0.0330,107.669678
8,61,11.4273,0.0468,107.159180
8,62,10.8714,0.0757,104.933838
8,63,10.7318,0.0303,107.441895
8,64,11.4254,0.0229,108.514404
8,65,11.1504,0.0969,107.549072
8,66,11.1521,0.0461,105.181152
8,67,10.8724,0.0749,107.144287
8,68,10.7306,0.0454,108.034180
8,69,10.8029,0.0632,106.260010
8,70,10.8409,0.0663,105.592041
8,71,11.0679,0.0235,107.070068
8,72,10.5737,0.0413,106.012695
8,73,10.4362,0.0783,108.510254
8,74,10.2484,0.0260,106.594238
8,75,10.0961,0.0310,106.740967
8,76,11.3608,0.0483,106.344482
8,77,11.1451,0.0556,105.777344
8,78,10.9153,0.0329,107.356445
8,79,10.5510,0.1176,106.983887
8,80,10.2883,0.0762,108.014404
8,81,11.4103,0.0255,107.344971
8,82,10.5957,0.0434,107.875488
8,83,10.5940,0.1154,108.337646
8,84,10.4437,0.0647,107.487793
8,85,10.0889,0.0535,107.303223
8,86,10.9522,0.0346,106.615479
8,87,10.9404,0.0633,109.043457
8,88,11.5422,0.0350,108.802979
8,89,10.9100,0.1081,105.753418
8,90,11.4415,0.0363,109.948486
8,91,11.2826,0.0539,107.960449
8,92,11.2677,0.0491,107.014160
8,93,11.0975,0.0437,108.838867
8,94,11.1165,0.0529,107.896240
8,95,10.8763,0.1173,105.293701
8,96,10.1318,0.0363,107.903320
8,97,10.9855,0.0350,106.882324
8,98,10.5089,0.0196,107.592041
8,99,10.4093,0.1250,107.101318
8,100,11.0006,0.0634,108.679199
8,101,11.1220,0.0717,104.557861
8,102,10.8129,0.0462,108.304932
8,103,10.9547,0.0344,107.133057
8,104,10.9348,0.0368,110.067139
8,105,10.8763,0.1173,105.293701
8,106,10.0813,0.0460,106.499512
8,107,11.1161,0.0650,105.397461
8,108,10.6972,0.0426,106.441650
8,109,11.0150,0.0365,109.748779
8,110,10.2365,0.0447,105.992432
8,111,10.9943,0.0504,105.139160
8,112,10.9525,0.1183,105.216553
8,113,10.4223,0.0333,108.233154
8,114,10.9086,0.0546,106.534424
8,115,11.3309,0.0465,106.371338
8,116,10.7840,0.0532,108.720703
8,117,10.3683,0.0704,108.870361
8,118,10.2642,0.0405,107.647949
8,119,10.5083,0.0250,108.183838
8,120,11.2727,0.0759,108.178223
8,121,9.9386,0.0397,107.795410
8,122,11.1593,0.0443,105.933594
8,123,10.6500,0.0225,110.088867
8,124,10.5572,0.0271,106.930908
8,125,10.7048,0.0822,106.050781
8,126,10.9849,0.0823,107.760498
8,127,10.3643,0.1197,105.770264
8,128,10.3709,0.0270,109.026611
8,129,10.7300,0.0454,106.761230
8,130,11.2721,0.0342,108.106689
8,131,10.6025,0.0403,108.438477
8,132,10.4963,0.0406,107.098389
8,133,10.4803,0.0407,108.837158
8,134,10.7633,0.0429,108.476562
8,135,10.3251,0.0751,109.774414
8,136,11.2678,0.0464,106.814697
8,137,11.4427,0.0478,106.667480
8,138,10.9269,0.0486,105.398682
8,139,10.9933,0.0449,106.101807
8,140,10.1185,0.0222,107.325928
8,141,10.6316,0.0646,108.626221
8,142,11.1428,0.0572,105.370850
8,143,10.5950,0.1184,104.976074
8,144,11.1428,0.0844,107.859131
8,145,10.5926,0.0522,104.958252
8,146,11.0799,0.0538,109.083252
8,147,11.2337,0.0361,107.504639
8,148,10.5330,0.0455,107.835693
8,149,10.8138,0.0666,107.151855
8,150,11.2459,0.0521,106.615967
8,151,11.2071,0.0451,108.874023
8,152,10.7777,0.0467,106.644287
8,153,10.6760,0.0490,107.250488
8,154,10.5083,0.0250,108.183838
8,155,10.4206,0.0285,108.146729
8,156,10.8418,0.0487,107.699219
8,157,10.4365,0.0314,107.791748
8,158,10.8201,0.0415,106.437256
8,159,11.2391,0.0622,107.338135
8,160,10.8638,0.0252,108.398682
8,161,10.8343,0.1047,106.904541
