Scan,Image_name, PSNR, SSIM, MSE
8,0,21.9770,0.3807,73.585938
8,1,21.2518,0.3282,82.669189
8,2,23.8584,0.4611,70.947754
8,3,19.9210,0.3258,81.125732
8,4,20.8461,0.3229,88.207520
8,5,20.7211,0.3033,75.401367
8,6,23.9124,0.3910,78.770020
8,7,24.9854,0.4706,75.193604
8,8,18.7459,0.2453,84.378418
8,9,22.1084,0.3585,82.225586
8,10,18.5731,0.2553,86.356689
8,11,19.2050,0.2760,87.806641
8,12,21.5571,0.3539,81.831543
8,13,25.3654,0.4678,70.472656
8,14,18.4236,0.2471,84.921631
8,15,22.1464,0.3691,72.491699
8,16,26.2517,0.5475,61.261719
8,17,18.1704,0.2494,86.303223
8,18,23.3911,0.4299,70.644775
8,19,22.4733,0.3665,73.794922
8,20,22.4471,0.3611,88.267822
8,21,22.8633,0.3838,78.507080
8,22,24.4847,0.4362,74.718994
8,23,24.8831,0.4469,78.426270
8,24,26.6346,0.5095,64.816650
8,25,23.7485,0.4020,82.300293
8,26,19.0639,0.2556,88.032471
8,27,20.0192,0.3143,85.884766
8,28,18.3430,0.2495,89.754395
8,29,19.7723,0.2795,81.872070
8,30,20.5890,0.3281,77.153320
8,31,18.5845,0.2424,85.857666
8,32,23.4320,0.4058,77.791992
8,33,23.0098,0.3927,76.222412
8,34,20.8437,0.3176,75.375488
8,35,19.4710,0.2891,80.979248
8,36,25.0058,0.4436,72.913330
8,37,17.6744,0.2314,86.636719
8,38,22.3552,0.3893,77.185059
8,39,24.8533,0.4738,69.254395
8,40,19.9905,0.3071,83.114746
8,41,24.1944,0.4541,75.789307
8,42,22.6254,0.3717,82.633301
8,43,20.9572,0.3100,85.443115
8,44,20.9642,0.3126,83.221436
8,45,26.3029,0.4942,67.831299
8,46,22.3010,0.3673,79.744141
8,47,22.6312,0.3810,80.658936
8,48,21.6504,0.3527,77.048828
8,49,22.5856,0.3730,80.216797
8,50,22.5016,0.4017,74.218994
8,51,23.2883,0.4079,74.089111
8,52,23.8497,0.4421,73.295898
8,53,23.2654,0.3986,80.390625
8,54,21.2653,0.3105,81.211182
8,55,23.3104,0.4115,70.482666
8,56,24.4054,0.4448,73.048828
8,57,19.3194,0.2880,83.441162
8,58,18.9266,0.2607,79.123291
8,59,22.3908,0.3566,74.282471
8,60,27.9483,0.5495,61.291992
8,61,18.2897,0.2548,88.317627
8,62,19.9017,0.2504,82.142090
8,63,22.1353,0.3691,85.760986
8,64,20.1135,0.3175,79.104736
8,65,18.8553,0.2676,83.984863
8,66,21.5812,0.3614,79.001953
8,67,18.1462,0.2301,85.772705
8,68,19.6908,0.3142,81.678467
8,69,19.2160,0.2891,84.208252
8,70,22.8116,0.3714,76.531006
8,71,22.7144,0.3952,79.674805
8,72,18.8747,0.2672,81.638184
8,73,17.2287,0.2837,91.413574
8,74,20.7410,0.3172,88.564697
8,75,23.2871,0.4094,75.421143
8,76,19.0201,0.2690,83.901123
8,77,20.3431,0.3105,91.360596
8,78,20.6128,0.3197,85.234619
8,79,21.6534,0.3448,87.992920
8,80,22.1698,0.3854,78.986328
8,81,18.9857,0.2589,80.433105
8,82,23.5806,0.4113,80.992432
8,83,17.8603,0.2423,84.894043
8,84,21.2991,0.3307,90.576660
8,85,22.9153,0.3902,81.068604
8,86,21.8218,0.3624,78.903076
8,87,19.2187,0.2630,88.156250
8,88,18.0434,0.2483,87.084229
8,89,18.9349,0.2838,85.864014
8,90,16.7276,0.2493,93.713623
8,91,20.4918,0.3308,87.635254
8,92,26.5494,0.5399,62.676025
8,93,19.6932,0.2884,79.973145
8,94,22.7346,0.3980,80.184570
8,95,24.2329,0.4619,68.914551
8,96,23.3895,0.4029,76.940674
8,97,17.2841,0.2236,89.947998
8,98,21.3711,0.3375,83.212158
8,99,20.5942,0.3266,82.849854
8,100,25.5995,0.4904,69.739502
8,101,17.2607,0.2536,89.839111
8,102,20.0592,0.2424,82.637451
8,103,22.0336,0.3643,78.371582
8,104,19.0364,0.2673,83.348389
8,105,24.8087,0.4841,64.887695
8,106,19.9605,0.2629,85.756836
8,107,23.3750,0.4275,75.190186
8,108,21.5017,0.3409,88.726562
8,109,22.5886,0.3662,87.650391
8,110,23.9823,0.4432,72.361572
8,111,17.0795,0.2404,90.001953
8,112,21.9602,0.3554,91.247070
8,113,21.1876,0.3319,78.242432
8,114,22.8002,0.3989,78.741455
8,115,22.8796,0.4160,69.621338
8,116,17.9788,0.2007,84.622070
8,117,23.7669,0.4441,74.645752
8,118,22.4893,0.3643,84.814453
8,119,22.2439,0.3667,80.813721
8,120,19.1459,0.2590,86.261475
8,121,23.1450,0.3961,80.509766
8,122,21.6670,0.3407,81.102295
8,123,22.1438,0.3510,82.415771
8,124,21.9998,0.2998,79.800293
8,125,18.3756,0.2881,86.060059
8,126,25.3362,0.5052,69.371094
8,127,20.8330,0.3143,91.700928
8,128,18.5072,0.2748,87.160400
8,129,26.6626,0.5119,66.473145
8,130,23.2058,0.4137,67.623535
8,131,17.4211,0.2381,88.851318
8,132,20.9828,0.3270,81.126709
8,133,21.5444,0.3553,82.536377
8,134,24.3573,0.4729,69.363281
8,135,20.2205,0.2744,82.121826
8,136,24.8707,0.4611,75.029785
8,137,26.3217,0.5009,64.547119
8,138,25.4421,0.4835,74.039062
8,139,23.9362,0.3995,82.578125
8,140,27.6562,0.5521,62.797852
8,141,18.0303,0.2391,89.155518
8,142,23.6291,0.4066,79.635986
8,143,19.0176,0.2641,86.672119
8,144,23.9272,0.4330,70.183594
8,145,26.1081,0.5277,63.693604
8,146,26.0455,0.4716,70.508057
8,147,22.8537,0.4051,72.186279
8,148,25.6960,0.4827,68.867432
8,149,21.0599,0.3447,88.994629
8,150,21.0581,0.3108,79.269775
8,151,20.9197,0.3188,77.025146
8,152,24.8899,0.4784,62.905029
8,153,19.2581,0.2609,90.627686
8,154,17.5012,0.2934,94.251221
8,155,23.4520,0.4029,81.683350
8,156,21.9723,0.3593,85.088135
8,157,23.6309,0.4230,70.829590
8,158,22.9558,0.3660,81.666504
8,159,23.6438,0.4398,78.307617
8,160,22.2674,0.3732,79.964111
8,161,20.9180,0.3271,84.539307
8,162,17.0693,0.2930,91.628174
8,163,20.1135,0.3175,79.104736
8,164,22.9703,0.3350,79.384521
8,165,20.5014,0.3047,81.662109
8,166,18.9575,0.2641,83.479492
8,167,23.4994,0.4232,74.745850
8,168,16.7619,0.2674,92.667725
8,169,18.7928,0.2315,84.061768
8,170,19.8853,0.3030,83.222168
