Scan,Image_name, PSNR, SSIM, MSE
7,0,23.1995,0.3900,80.328613
7,1,21.7855,0.3745,75.931641
7,2,20.9009,0.3220,87.929443
7,3,22.8623,0.3761,82.273926
7,4,24.4316,0.4373,71.568604
7,5,21.7452,0.3535,85.317139
7,6,21.5998,0.3366,75.698975
7,7,24.7367,0.4538,74.231445
7,8,20.4218,0.3230,79.002930
7,9,22.7078,0.3820,77.950684
7,10,19.7558,0.3092,85.104004
7,11,19.3132,0.2773,85.904297
7,12,20.1224,0.3142,85.989014
7,13,21.0058,0.3393,79.317383
7,14,19.3149,0.2572,80.046387
7,15,18.5670,0.2362,92.008057
7,16,19.1315,0.2604,79.328613
7,17,19.8894,0.2867,77.647461
7,18,21.2942,0.3345,79.240967
7,19,25.9947,0.4880,67.720703
7,20,18.7416,0.2785,87.167236
7,21,22.8162,0.3750,81.294434
7,22,22.3793,0.3854,80.158203
7,23,19.3062,0.2828,83.142578
7,24,21.4959,0.3312,89.148438
7,25,24.7191,0.4589,74.806152
7,26,20.0777,0.3117,85.967285
7,27,20.6049,0.2930,82.016113
7,28,19.7232,0.2676,80.550537
7,29,18.1564,0.2511,90.752197
7,30,24.0166,0.4542,71.570801
7,31,19.8200,0.3136,86.958008
7,32,19.1545,0.2637,84.129150
7,33,22.2992,0.3810,81.464600
7,34,20.2443,0.2950,79.862549
7,35,22.0208,0.3627,82.320801
7,36,22.2672,0.4028,73.482178
7,37,22.4254,0.3723,79.312988
7,38,23.4346,0.4533,75.114014
7,39,20.3819,0.3313,79.634766
7,40,19.1718,0.2711,81.249268
7,41,23.4825,0.3997,80.939453
7,42,20.1898,0.2954,78.937256
7,43,25.9906,0.4836,70.625732
7,44,19.2859,0.2760,84.015381
7,45,19.5276,0.3051,81.779785
7,46,23.4264,0.4289,73.795410
7,47,19.4656,0.2716,87.022461
7,48,23.8707,0.4221,80.630371
7,49,24.1686,0.4297,74.947266
7,50,26.6009,0.5149,63.916016
7,51,19.9385,0.2862,82.592285
7,52,19.7663,0.3023,88.635010
7,53,19.4562,0.3050,87.740723
7,54,20.2556,0.2745,82.704102
7,55,23.2911,0.4125,76.330566
7,56,18.9801,0.2726,92.385254
7,57,19.8696,0.2832,81.887939
7,58,22.9760,0.3924,81.952637
7,59,19.6856,0.2857,83.437500
7,60,22.0783,0.3572,78.134521
7,61,20.0054,0.2991,92.315430
7,62,20.6478,0.3084,75.273438
7,63,19.8605,0.2956,79.845215
7,64,25.3540,0.4880,70.656982
7,65,19.7905,0.3051,84.454346
7,66,22.6694,0.3828,80.615479
7,67,20.8148,0.3359,77.950195
7,68,21.2387,0.3290,86.199707
7,69,21.8065,0.3617,76.781250
7,70,20.6300,0.3045,90.326172
7,71,20.5086,0.3438,73.707520
7,72,21.0011,0.3248,73.381104
7,73,21.5998,0.3474,89.575439
7,74,18.7351,0.2572,88.533936
7,75,21.5065,0.3459,84.211182
7,76,21.2809,0.3343,83.789062
7,77,25.9630,0.5113,64.856201
7,78,21.3638,0.3499,76.387207
7,79,24.5108,0.4328,76.331055
7,80,20.6262,0.3133,86.808838
7,81,20.2575,0.3161,77.501465
7,82,25.2244,0.4676,72.149414
