Scan,Image_name, PSNR, SSIM, MSE
7,0,25.8536,0.6139,53.808350
7,1,25.2882,0.6037,58.861816
7,2,26.0406,0.6551,54.877197
7,3,28.9664,0.6877,44.810303
7,4,26.2970,0.6072,59.351807
7,5,24.0049,0.7141,40.700928
7,6,25.4211,0.6267,53.375732
7,7,25.1198,0.6723,58.655273
7,8,24.3584,0.6624,49.741455
7,9,27.3725,0.5999,53.328125
7,10,25.8585,0.6448,56.619141
7,11,23.6678,0.6615,56.323730
7,12,25.0358,0.5822,68.502197
7,13,24.5166,0.6137,60.152100
7,14,26.2323,0.6420,56.953613
7,15,27.3416,0.6319,52.302246
7,16,25.9130,0.5818,65.451904
7,17,24.9872,0.6441,54.107178
7,18,25.7634,0.6465,49.294434
7,19,26.9217,0.6805,50.352783
7,20,23.9055,0.7056,46.936768
7,21,23.0350,0.7143,50.845947
7,22,24.9269,0.6065,60.806885
7,23,25.5976,0.6065,58.565674
7,24,24.7434,0.6536,61.077637
7,25,27.6321,0.6423,56.730225
7,26,26.7472,0.6340,52.956787
7,27,24.3116,0.6165,64.261475
7,28,24.4011,0.5801,66.593506
7,29,26.7922,0.6575,47.788086
7,30,25.5993,0.6928,52.872070
7,31,21.6748,0.6390,67.181641
7,32,24.5789,0.7216,40.315918
7,33,26.6817,0.6309,52.232666
7,34,25.6268,0.6007,58.928955
7,35,26.4652,0.6317,53.742920
7,36,25.0475,0.6127,56.953125
7,37,25.8658,0.6433,58.712158
7,38,28.1462,0.6998,40.146729
7,39,26.2650,0.6320,50.103271
7,40,27.9056,0.5995,51.884033
7,41,29.1938,0.6474,40.789795
7,42,26.9496,0.6204,54.818359
7,43,24.9177,0.6481,61.998535
7,44,27.4792,0.6140,55.187256
7,45,23.7707,0.6263,61.215332
7,46,24.9676,0.6883,46.666748
7,47,25.1403,0.6024,65.339844
7,48,22.8081,0.6209,57.060303
7,49,29.0412,0.6251,46.276855
7,50,25.0467,0.7229,39.863281
7,51,25.5370,0.6470,59.212402
7,52,26.2538,0.6371,53.063477
7,53,26.4846,0.6162,58.901367
7,54,25.7425,0.6553,52.374023
7,55,24.8451,0.6583,56.655273
7,56,26.8469,0.6523,50.771729
7,57,26.7145,0.7466,38.308594
7,58,26.1267,0.5292,67.574951
7,59,24.8692,0.6224,67.099854
7,60,27.7795,0.6782,45.924072
7,61,26.8430,0.7199,41.019043
7,62,28.6254,0.6303,47.735596
7,63,28.1810,0.6350,54.226562
7,64,24.8875,0.7071,52.461914
7,65,26.7165,0.6378,51.244629
7,66,27.7602,0.7067,37.846680
7,67,22.3825,0.5567,73.250488
7,68,24.9586,0.6158,58.470703
7,69,21.8859,0.6090,73.831787
7,70,27.5532,0.6911,43.225830
7,71,23.8922,0.6958,48.814697
