Scan,Image_name, PSNR, SSIM, MSE
7,0,23.0431,0.4330,76.306152
7,1,24.4520,0.4407,74.221680
7,2,22.4584,0.3713,76.620117
7,3,21.6803,0.3484,82.368164
7,4,24.3655,0.4523,71.222656
7,5,23.4423,0.4373,76.156494
7,6,21.5336,0.4070,84.361572
7,7,23.4924,0.3887,73.463135
7,8,24.6792,0.4495,72.390625
7,9,20.9797,0.4051,84.560791
7,10,22.0988,0.4473,80.614502
7,11,22.9595,0.4386,79.516357
7,12,24.6223,0.4883,70.936768
7,13,22.1888,0.3755,78.573730
7,14,23.5624,0.4386,78.125244
7,15,22.8630,0.4105,78.717773
7,16,21.1147,0.4148,85.988281
7,17,23.7004,0.4488,76.173096
7,18,24.5831,0.4507,70.721191
7,19,24.8062,0.4541,70.198242
7,20,25.8484,0.4932,65.074707
7,21,23.0950,0.4343,78.348145
7,22,24.6701,0.4458,67.106201
7,23,24.6486,0.4647,74.020752
7,24,23.0219,0.4809,77.759033
7,25,23.5918,0.4031,75.130615
7,26,23.9494,0.4099,73.963379
7,27,23.0445,0.3936,72.198486
7,28,25.3033,0.4633,69.007812
7,29,22.8103,0.3993,78.945557
7,30,23.2352,0.4513,77.529785
7,31,25.5036,0.4853,69.427002
7,32,21.7590,0.3357,82.195312
7,33,24.0171,0.4233,73.289307
7,34,25.0472,0.4505,68.406250
7,35,22.7301,0.3860,77.352051
7,36,23.2422,0.3904,70.780762
7,37,25.2193,0.4645,66.876221
7,38,24.2287,0.4110,70.715576
7,39,23.5955,0.4392,76.510498
7,40,23.0549,0.3957,76.427490
7,41,24.4926,0.4592,71.363037
7,42,23.2307,0.4070,75.599609
7,43,25.2948,0.4752,71.884033
7,44,23.7304,0.4494,76.636719
7,45,24.9487,0.4486,70.571045
7,46,23.0836,0.4093,79.807617
7,47,22.7925,0.4691,79.719482
7,48,25.7116,0.4841,68.423828
7,49,22.0145,0.3992,81.846924
7,50,25.2804,0.4876,72.018311
7,51,22.0025,0.3878,78.540527
7,52,25.0010,0.4581,69.705078
7,53,23.3986,0.4157,75.127930
7,54,21.6730,0.4157,81.987793
7,55,23.8675,0.4303,72.823975
7,56,22.9995,0.3902,72.621338
7,57,25.5323,0.4811,67.845459
7,58,27.2638,0.5462,60.220947
7,59,23.9405,0.4537,80.189453
7,60,24.4784,0.4388,72.620361
7,61,21.6419,0.3667,82.727539
7,62,21.7502,0.3719,81.505371
7,63,23.9467,0.4389,72.128662
7,64,23.6821,0.4556,75.655029
7,65,25.3033,0.4633,69.007812
7,66,25.5938,0.4890,67.539062
7,67,24.1378,0.4617,76.097168
7,68,22.9774,0.4266,77.973389
7,69,23.6053,0.4328,79.375244
7,70,25.0188,0.4844,70.364014
7,71,25.7768,0.4892,65.822998
7,72,23.8356,0.4353,73.041748
7,73,22.8315,0.3878,79.974365
7,74,24.5080,0.4712,70.170166
7,75,23.0739,0.4688,77.835205
7,76,23.6206,0.4302,74.879150
7,77,23.7439,0.4522,74.344971
7,78,23.9158,0.4423,78.562256
