Scan,Image_name, PSNR, SSIM, MSE
1,0,24.1304,0.4452,74.272217
1,1,21.1812,0.3209,83.964355
1,2,21.3960,0.3201,84.118652
1,3,21.8601,0.3504,81.902832
1,4,21.1927,0.3831,85.781494
1,5,24.7651,0.4187,71.867188
1,6,22.3044,0.3965,87.572021
1,7,20.4129,0.3530,89.093262
1,8,21.3125,0.3256,86.462402
1,9,21.2328,0.3009,81.368652
1,10,20.4461,0.3301,85.650879
1,11,24.4854,0.4059,78.558838
1,12,22.3591,0.3626,79.093018
1,13,20.9244,0.3728,87.707275
1,14,24.3881,0.4298,74.676270
1,15,20.4221,0.3468,88.146484
1,16,21.6756,0.3157,84.979004
1,17,21.7926,0.3268,80.163818
1,18,22.0960,0.3118,78.811279
1,19,21.7237,0.3269,83.419678
1,20,20.1386,0.3272,87.139160
1,21,20.5033,0.3025,85.039062
1,22,22.3084,0.3457,80.153320
1,23,23.3620,0.4049,71.955322
1,24,20.7406,0.3307,88.859131
1,25,21.5831,0.3640,80.184570
1,26,20.8318,0.2856,82.975830
1,27,21.3388,0.3014,82.062988
1,28,20.5806,0.3164,84.314941
1,29,20.7358,0.3599,87.475586
1,30,20.3423,0.3597,87.472656
1,31,21.9435,0.3755,82.400879
1,32,21.6756,0.3157,84.979004
1,33,20.7855,0.3743,86.909912
1,34,22.2468,0.3684,86.243164
1,35,21.9435,0.3755,82.400879
1,36,24.4482,0.4278,77.484619
1,37,21.8555,0.3354,80.097900
1,38,22.3842,0.3403,84.796875
1,39,22.4117,0.3918,83.239746
1,40,21.5468,0.3587,83.721680
1,41,21.6998,0.3037,83.833252
1,42,21.4428,0.3364,83.691650
1,43,22.3866,0.3967,81.145752
1,44,22.7047,0.3812,87.764648
1,45,22.5112,0.3840,80.473877
1,46,21.8109,0.3959,82.784180
1,47,21.2499,0.3781,82.943604
1,48,22.0388,0.3502,80.313965
1,49,22.2653,0.3539,80.594482
1,50,21.2279,0.3392,82.856201
1,51,20.4090,0.3620,87.743896
1,52,22.3507,0.3803,80.017090
1,53,21.8080,0.3429,80.638916
1,54,21.7756,0.3694,87.785400
1,55,21.0684,0.3395,85.879395
1,56,22.7932,0.3911,84.851807
1,57,26.6400,0.5155,69.268066
1,58,21.2455,0.2921,81.750244
1,59,22.4480,0.3743,76.190918
1,60,22.9517,0.4142,83.232178
1,61,25.6305,0.4373,74.527588
1,62,21.3371,0.3071,79.746826
1,63,20.7176,0.3673,85.655762
1,64,22.3044,0.3965,87.572021
1,65,22.3577,0.3331,83.026367
1,66,21.0488,0.3170,83.558838
1,67,23.9093,0.4241,76.708740
1,68,20.2701,0.3337,85.911621
1,69,25.7990,0.4622,72.572021
1,70,25.1731,0.4281,75.029541
1,71,22.1495,0.3754,79.017822
1,72,22.0100,0.3364,80.582031
1,73,20.5033,0.3025,85.039062
1,74,21.8626,0.3452,84.088379
1,75,21.0401,0.3071,83.322510
1,76,21.2688,0.3629,86.511963
1,77,21.1551,0.3611,82.826904
1,78,20.6574,0.3287,85.662354
1,79,21.2346,0.3424,85.290039
1,80,20.7358,0.3599,87.475586
1,81,22.7047,0.3812,87.764648
1,82,19.9444,0.3270,90.122314
1,83,25.0534,0.4492,72.425293
1,84,20.2266,0.3403,90.945557
1,85,21.8668,0.3535,79.497070
1,86,21.3014,0.3723,89.817139
1,87,24.0374,0.4339,79.773926
1,88,20.4090,0.3620,87.743896
1,89,21.5838,0.3190,83.102295
1,90,23.1449,0.3654,80.328613
1,91,22.6816,0.3478,82.062500
1,92,23.0611,0.3740,81.597168
1,93,21.2092,0.3488,83.530029
1,94,21.3014,0.3723,89.817139
1,95,26.6400,0.5155,69.268066
1,96,22.6340,0.3417,81.490479
1,97,25.7270,0.4809,73.495605
1,98,21.3430,0.3016,81.472168
1,99,21.4075,0.3415,84.069580
1,100,23.8312,0.4146,77.255127
1,101,23.4031,0.4089,71.884766
1,102,21.6756,0.3157,84.979004
1,103,19.9381,0.3883,90.708008
1,104,22.1648,0.3222,81.380371
1,105,22.5135,0.3808,82.714355
1,106,21.6778,0.3603,85.126465
1,107,19.8882,0.3801,90.768555
1,108,23.2370,0.4122,85.276123
1,109,22.0245,0.3756,84.411865
1,110,20.9860,0.3205,84.052246
1,111,20.9410,0.3638,87.449707
1,112,21.0956,0.3308,82.888916
1,113,22.0359,0.3841,86.154785
1,114,23.0943,0.4087,82.894287
1,115,26.2388,0.5154,67.096680
1,116,21.2328,0.3009,81.368652
1,117,20.8318,0.2856,82.975830
1,118,22.8267,0.3998,72.479980
1,119,21.7237,0.3269,83.419678
1,120,20.4049,0.3135,85.306641
1,121,20.2586,0.3627,88.409912
1,122,21.8601,0.3504,81.902832
1,123,22.6429,0.3878,80.638672
1,124,23.8790,0.4257,76.435059
1,125,21.3491,0.3585,81.865967
1,126,21.5625,0.3694,88.072510
1,127,25.2651,0.4624,78.826172
1,128,20.7276,0.3841,85.573242
1,129,21.9376,0.3660,79.776367
1,130,20.8244,0.3158,85.572266
1,131,20.1673,0.3730,92.679443
1,132,20.8123,0.2716,84.258057
1,133,24.9031,0.4225,73.019043
1,134,22.1389,0.3743,80.611816
1,135,26.3409,0.5368,68.506104
1,136,22.4436,0.3833,79.629883
1,137,22.2616,0.4112,86.607422
1,138,25.1731,0.4281,75.029541
1,139,24.3881,0.4298,74.676270
1,140,22.1393,0.3493,82.326172
1,141,21.0326,0.3424,86.901611
1,142,21.7021,0.3431,86.222168
1,143,20.4129,0.3530,89.093262
1,144,21.9376,0.3660,79.776367
1,145,21.3651,0.3412,84.111572
1,146,23.0141,0.4009,82.216797
1,147,24.3155,0.4532,73.602539
1,148,20.3936,0.3435,83.539062
1,149,21.6893,0.3251,84.829102
1,150,22.9281,0.3366,78.463623
1,151,20.6848,0.3467,86.515625
1,152,23.2973,0.4003,83.958496
1,153,21.2416,0.2902,84.067383
1,154,23.5081,0.4082,77.100586
1,155,26.6640,0.4964,65.239990
1,156,21.2688,0.3629,86.511963
1,157,23.8801,0.4027,77.675293
1,158,21.9914,0.3811,84.465820
1,159,21.3598,0.3233,81.882324
1,160,19.9444,0.3270,90.122314
1,161,22.2553,0.3525,82.104492
1,162,22.4299,0.3758,75.550049
1,163,21.4080,0.3132,84.573975
1,164,21.4136,0.2975,81.027832
1,165,21.6766,0.3107,80.313477
1,166,22.0359,0.3841,86.154785
1,167,21.2186,0.3819,85.280273
1,168,21.1812,0.3209,83.964355
1,169,21.6832,0.3499,80.011963
1,170,22.3842,0.3403,84.796875
1,171,22.9969,0.4087,74.126465
1,172,25.3234,0.4723,69.869141
1,173,21.5625,0.3694,88.072510
1,174,21.0653,0.3325,83.934326
1,175,21.7922,0.3314,81.825928
1,176,22.9281,0.3366,78.463623
1,177,22.4117,0.3918,83.239746
1,178,21.7858,0.3194,81.083740
1,179,22.9517,0.4142,83.232178
1,180,24.4686,0.4067,77.640625
1,181,21.1927,0.3831,85.781494
1,182,20.1114,0.3476,88.152344
1,183,20.9386,0.3787,87.683350
1,184,20.3604,0.3283,87.648926
1,185,23.1047,0.4031,80.505859
1,186,21.2555,0.3427,84.690186
1,187,21.2328,0.3009,81.368652
1,188,23.4921,0.4163,73.986572
1,189,26.6400,0.5155,69.268066
1,190,20.8114,0.3372,85.689697
1,191,21.8601,0.3504,81.902832
1,192,22.8756,0.3354,79.741943
1,193,24.8645,0.4338,74.894775
1,194,22.4117,0.3918,83.239746
1,195,21.5318,0.2941,83.856934
1,196,23.9093,0.4241,76.708740
1,197,23.4921,0.4163,73.986572
1,198,21.8303,0.3376,82.444336
1,199,21.3752,0.3708,85.073730
1,200,21.9364,0.3433,82.711426
1,201,20.1971,0.3489,89.143555
1,202,23.2661,0.4012,82.024902
1,203,27.7928,0.5467,61.655273
1,204,21.5146,0.3798,84.427002
1,205,22.5490,0.3687,78.061768
1,206,23.1670,0.4111,84.164307
1,207,20.6459,0.3420,88.455322
1,208,21.2579,0.3908,85.925049
1,209,20.6574,0.3705,84.155518
1,210,22.1274,0.3321,83.297119
1,211,21.3253,0.3290,86.550537
1,212,24.3289,0.4718,66.739258
1,213,22.9969,0.4087,74.126465
1,214,22.2313,0.3691,79.437500
1,215,21.8164,0.3655,81.561279
1,216,22.1333,0.3400,81.625732
1,217,21.4454,0.3721,84.043213
1,218,22.1300,0.3627,81.243652
1,219,22.1398,0.3863,84.532715
1,220,25.0214,0.4416,76.303223
1,221,25.3199,0.4671,69.026123
1,222,22.3084,0.3457,80.153320
1,223,23.0474,0.3944,86.045654
1,224,25.1731,0.4281,75.029541
1,225,21.3491,0.3585,81.865967
1,226,25.7227,0.5020,68.793945
1,227,22.0388,0.3502,80.313965
1,228,23.5081,0.4082,77.100586
1,229,25.4077,0.4551,68.203613
1,230,20.7176,0.3673,85.655762
1,231,23.5039,0.4038,78.073242
1,232,23.5769,0.4131,80.172852
1,233,21.1141,0.3473,85.245605
1,234,22.3507,0.3803,80.017090
1,235,22.8756,0.3354,79.741943
1,236,27.8907,0.6004,60.872070
1,237,23.4544,0.3979,80.582764
1,238,22.9318,0.3727,75.991455
1,239,22.6328,0.3954,81.150391
1,240,23.1047,0.4031,80.505859
1,241,20.5806,0.3164,84.314941
1,242,22.3044,0.3965,87.572021
1,243,21.8425,0.3576,79.495605
1,244,20.6574,0.3705,84.155518
1,245,22.7018,0.3866,74.933594
1,246,22.7018,0.3866,74.933594
1,247,20.3936,0.3435,83.539062
1,248,19.8151,0.3590,90.153809
1,249,21.9529,0.3529,81.939941
1,250,22.3866,0.3967,81.145752
1,251,21.2455,0.2921,81.750244
1,252,21.3040,0.2781,84.406494
1,253,22.6127,0.3986,77.110840
1,254,23.3610,0.4011,82.025879
1,255,20.4814,0.3225,87.338623
1,256,20.3459,0.3924,87.534180
1,257,22.9831,0.3424,80.481689
1,258,27.8550,0.5271,59.680908
1,259,21.4563,0.3354,81.875244
1,260,25.7227,0.5020,68.793945
1,261,21.6832,0.3499,80.011963
1,262,19.9381,0.3883,90.708008
1,263,19.9444,0.3270,90.122314
1,264,21.8817,0.3409,83.422852
1,265,21.5767,0.3931,83.907227
1,266,21.2416,0.2902,84.067383
1,267,23.3518,0.3901,75.853027
1,268,23.8801,0.4027,77.675293
1,269,22.2313,0.3691,79.437500
1,270,20.7855,0.3743,86.909912
1,271,20.4129,0.3530,89.093262
1,272,27.1313,0.5361,63.752686
1,273,22.8202,0.3943,79.985840
1,274,26.3948,0.4851,67.141602
1,275,20.3710,0.3580,86.940430
1,276,21.8668,0.3535,79.497070
1,277,22.3414,0.3666,81.141357
1,278,21.9914,0.3811,84.465820
1,279,21.4178,0.3165,84.135254
1,280,22.7540,0.3920,76.199219
1,281,22.6730,0.4058,80.322754
1,282,23.5131,0.4176,76.578369
1,283,20.8317,0.3920,86.424316
